listing_name,listing_url,listing_image,shop_name,size_options,shop_location,allows_returns,total_shop_sales,shop_reviews_count,shop_5_star_rating_percentage,shop_4_star_rating_percentage,shop_3_star_rating_percentage,shop_2_star_rating_percentage,shop_1_star_rating_percentage,item_reviews_count,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,listing_customer_reviews,start_price,ship_cost_germany
"baby girl beach dress, toddler girl beach portrait outfit, flower girl dress, Monogram pillowcase dress, beach wedding dress white and khaki",https://www.etsy.com/listing/546269639/baby-girl-beach-dress-toddler-girl-beach?click_key=aec33e8e99abc85beb93560a9eb0437fec2b6503%3A546269639&click_sum=3bb5cca5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-195-2&sts=1,https://i.etsystatic.com/6925418/c/2077/1650/445/218/il/d0ab38/1252003362/il_340x270.1252003362_46fj.jpg,SewChristi,8,"Acworth, GA",0,5287,960,0.95,0.03,0.01,0.0,0.01,0,N.A.,N.A.,N.A.,N.A.,81.63,26.38
Satin Pearl Sleeve Dress,https://www.etsy.com/listing/896308203/satin-pearl-sleeve-dress?click_key=767358fa0ffce4b6a66b2586b67aa987a94d5539%3A896308203&click_sum=b3db39fd&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-195-3,https://i.etsystatic.com/22933352/r/il/d927b1/2627594154/il_340x270.2627594154_s6cd.jpg,EyesNoseLip,3,"Los Angeles, CA",0,2559,460,0.92,0.04,0.02,0.01,0.01,0,N.A.,N.A.,N.A.,N.A.,94.19,25.52
"Lace Tulle Flower Girl Dress, Open Back Dress, Junior Bridesmaid Dress, Pageant Dresses, Graduation Dress, Lace Girls Dress, Baby Girl Dress",https://www.etsy.com/listing/762879566/lace-tulle-flower-girl-dress-open-back?click_key=41debca46357e00dee63e9d76d65b5c8b597c781%3A762879566&click_sum=3620e7e3&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-195-4&pro=1&sts=1,https://i.etsystatic.com/17317016/c/1957/1556/209/543/il/dddb9b/3770818009/il_340x270.3770818009_dwfe.jpg,ThaliaSDesign,9,"Hacienda Heights, CA",1,30960,4692,0.0,0.04,0.02,0.02,0.01,178,"Gorgeous! So glad I was able to find matching flower girl dresses that fit my 1 year old and 10 year old.

Keep in mind that the length will actually be 1-3 inches shorter than listed. The fabric is stretched and then cut. This was an issue for me with my oldest daughter's dress, but the seller is allowing me to exchange it for a floor length dress similar to this one which I totally appreciate!! But that is something to be aware of.",Turned out beautiful! Was perfect for my beach wedding.,"Such a cute dress for my little girl! She wore it for my sister in law's wedding. It matched perfectly with our planned outfits. I will say the pictures of the colors are a little off. I ordered the mauve because the picture looked more like a dark brownish pink, but it was definitely a true mauve with more of a purple tint. The seller was very quick to respond to me when I was thinking about ordering a different color ASAP, so I am so thankful for their willingness to help! I ended up keeping the color and it worked out ok in the end, but I would suggest paying more attention to the name of the color versus the picture.",Beautiful and my 2-year-old daughter loved wearing it! We realized too late that the bow on her dress was turned the wrong way in the pictures but it looked so cute either way!,66.87,57.17
"girls dress with collar, children and baby dress, short sleeved dress, retro candy print, funky girls clothes",https://www.etsy.com/listing/1177753126/girls-dress-with-collar-children-and?click_key=5f5f3fe5b0f7f848dbb7e3f45a8a7bd66ced40b3%3A1177753126&click_sum=839ebacc&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-195-5&cns=1,https://i.etsystatic.com/16964630/r/il/0444cc/3765358131/il_340x270.3765358131_9jon.jpg,MinnieHomemadeCrafts,14,United Kingdom,0,558,165,0.97,0.02,0.01,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,21.72,10.95
"Birthday party baby dress, flower girl dress, puffed floor length dress for princess, ball gown, festivals wear, dance, first birthday dress",https://www.etsy.com/listing/822014751/birthday-party-baby-dress-flower-girl?click_key=ab4ea621bc034cdb3a186895893f67d06d1da9c6%3A822014751&click_sum=a0c4f3b1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-195-6&pro=1&frs=1,https://i.etsystatic.com/15542177/c/344/273/0/133/il/963643/3730054281/il_340x270.3730054281_jjsl.jpg,LilylandUAStore,0,"Feasterville Trevose, PA",0,1941,426,0.0,0.0,0.0,0.0,0.0,5,"My baby girl looked like a princess in this gorgeous dress! It looks even more beautiful in picture than it does in pictures...perfect fit and quality and was also shipped on time. 
Will return to Lily’s shop for future purchases.",Such a beautiful dress. My baby looked sooo gorgeous in it. Great communication too.,Absolutely stunning!!!!! My daughter looked amazing in it!! 😍 Also quick delivery and great communication!❤️,"Love love love!!!! The dress is gorgeous, super fast shipping and great communication! Thank you!",168.85,0.0
"Blue girls dress, long sleeve girls dresses, knitted baby clothes, toddler dress",https://www.etsy.com/listing/752604413/blue-girls-dress-long-sleeve-girls?click_key=48a625723e7bb035fec12f0d3764be6bea14d13b%3A752604413&click_sum=c7c4983f&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-195-7&sts=1,https://i.etsystatic.com/13774867/c/1365/1085/0/437/il/928467/2129279947/il_340x270.2129279947_te54.jpg,panaLt,5,Lithuania,1,201,25,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,107.0,6.0
New purple Summer 1-10 Year Baby Girl Birthday Dress girl Flower Girl Child Princess Dress Party Wedding Dresses Beading,https://www.etsy.com/listing/1034933112/new-purple-summer-1-10-year-baby-girl?click_key=d06415e01e9679ad6459069ab7709ac7f55e8566%3A1034933112&click_sum=f58122ba&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-195-8&pro=1&frs=1&sts=1,https://i.etsystatic.com/25372295/r/il/802687/3242623031/il_340x270.3242623031_6beh.jpg,krazykrafter69art,9,"Orlando, FL",1,5669,1067,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,68.93,0.0
"Ivory junior bridesmaid dress, flower girl dress, first communion dress, boho flower girl dress, tween dress",https://www.etsy.com/listing/1035420137/ivory-junior-bridesmaid-dress-flower?click_key=b0074e80e06e3337a2e9a5d8a74ce2bbd249bd15%3A1035420137&click_sum=45dcf4fe&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-196-1&pro=1,https://i.etsystatic.com/19471374/c/2112/1678/406/288/il/26c54c/3079124659/il_340x270.3079124659_kn62.jpg,NettaleDesign,11,Israel,0,51,21,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,161.45,527.65
"PINE.(NB to +8 Years).Baby.Toddler.Girl.Dress.Special occasion or daily use.Unique.1960-70 style.Retro.Vintage,spanish style",https://www.etsy.com/listing/196165726/pinenb-to-8?click_key=0ee03e4f899e18b3b381e55b510774f9911f6366%3A196165726&click_sum=224a3f5c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-196-2,https://i.etsystatic.com/9692388/r/il/bb385b/686459007/il_340x270.686459007_mt3y.jpg,Moniquesthingsshop,19,Spain,0,2161,447,0.0,0.0,0.0,0.0,0.0,6,the most beautiful dress i ever had for my daughter,"This dress deserves 10 stars! The pictures of this dress do not do it justice! Beautiful material and amazing stitching! The lace and ribbon provide such beauty to the dress! I love the buttons down the back! I love, love, LOVE the dress! It's perfect!",A ten in quality and !!! care I loved,"This dress is amazing. The quality is perfect, the designer is super sweet and I felt like it was done quickly and shipped before I expected it. I highly recommend her and already have to several people. I plan to order many more dresses in the future.",25.0,19.0
Beautiful Lace Crop Top and Long Boho Style Layered Princess Flower Girl Tulle Skirt - Ivory,https://www.etsy.com/listing/802990910/beautiful-lace-crop-top-and-long-boho?click_key=4057fc4c51b1bc344da15768f599c334325d144a%3A802990910&click_sum=be864429&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-196-3,https://i.etsystatic.com/18619350/c/1732/1376/0/207/il/80f2eb/2336494672/il_340x270.2336494672_aqcj.jpg,CocoFlowerGirls,9,United Kingdom,1,10478,1748,0.93,0.04,0.01,0.01,0.01,0,N.A.,N.A.,N.A.,N.A.,56.46,24.32
"Black flower girl dress, Flower girl dress tulle, Flower girl dress toddler, Junior bridesmaid dress, Girl dress for wedding,Lace girl dress",https://www.etsy.com/listing/1277421817/black-flower-girl-dress-flower-girl?click_key=cadcf0fff57d1eaccbbfc4fc3b8c16640b294175%3A1277421817&click_sum=f7bf6f6b&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-196-4&pro=1&frs=1,https://i.etsystatic.com/21818448/c/1818/1445/100/559/il/d5e1c6/4094571565/il_340x270.4094571565_nfdl.jpg,BoutiqueDeCharme,0,Ukraine,0,7041,1559,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,141.27,0.0
Girl Dress -  Long Sleeve floral Tiered dress,https://www.etsy.com/listing/897767251/girl-dress-long-sleeve-floral-tiered?click_key=a0ebabd4b2bc1325ba282fd90969fe8d207fa4a7%3A897767251&click_sum=e775df46&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-196-5&cns=1&sts=1,https://i.etsystatic.com/6811183/c/2286/1817/0/205/il/64b413/2681140651/il_340x270.2681140651_96eg.jpg,OsEstorninhos,9,Portugal,1,17410,2724,0.98,0.01,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,45.0,9.95
"Long Lace Flower Girl Dress, Lace Back Dress, Lace Flower Girl Dresses, Flower Girl Dress Boho, Girls Gown, Bohemian Flower Girl Dress",https://www.etsy.com/listing/1174536175/long-lace-flower-girl-dress-lace-back?click_key=1f666a7f8c7a0910079e096d8a4ffa8bd1f3624d%3A1174536175&click_sum=fc1ee9c8&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-196-6&sts=1,https://i.etsystatic.com/34305234/r/il/5283e6/3699381607/il_340x270.3699381607_p2vv.jpg,SummerlyCollection,12,Australia,0,75,13,0.92,0.08,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,128.44,16.87
"Tutu flower girl dress, Flower girl dress tulle, Lace girl dress,Black toddler dress,Princess dress,Rustic flower girl dress,Baby girl dress",https://www.etsy.com/listing/1134997694/tutu-flower-girl-dress-flower-girl-dress?click_key=251195e0b0a5d5bd816ff30e31836d46c3a69e41%3A1134997694&click_sum=4c71d7ca&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-196-7&pro=1&frs=1,https://i.etsystatic.com/21818448/c/2000/1589/0/888/il/489d22/3556736710/il_340x270.3556736710_k0jg.jpg,BoutiqueDeCharme,0,Ukraine,0,7041,1559,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,141.27,0.0
"Baby girl birthday dress, flower girl dress, tutu baby dress, short puffy multilayered girl dress, first birthday dress, princess dress",https://www.etsy.com/listing/995140235/baby-girl-birthday-dress-flower-girl?click_key=22d551e55bf4eb94db202e2677ba869c3a9d42a8%3A995140235&click_sum=9a9840ca&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-196-8&pro=1&frs=1,https://i.etsystatic.com/15542177/c/1904/1514/48/602/il/c5dc0a/3002935662/il_340x270.3002935662_cd6b.jpg,LilylandUAStore,0,"Feasterville Trevose, PA",0,1941,426,0.87,0.05,0.01,0.01,0.06,0,N.A.,N.A.,N.A.,N.A.,157.87,0.0
"Boho Lace Flower Girl Dress, White Tulle Wedding Dress, Beach Wedding Dress, Communion Dress",https://www.etsy.com/listing/848919405/boho-lace-flower-girl-dress-white-tulle?click_key=625a80b44a8e8b13fe7c601d5a1e4abde3da6f67%3A848919405&click_sum=77580ec5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-197-1&sts=1,https://i.etsystatic.com/11586724/r/il/11e5af/2495127769/il_340x270.2495127769_j5bc.jpg,NicolettesCouture,9,"Dubuque, IA",1,69426,10779,0.0,0.0,0.0,0.0,0.0,4,the dress as so beautiful and fit my daughter perfectly! so many compliments!,"The dress is gorgeous! Fit my daughter perfect! (2T) The quality is very nice and material is soft! 
The incredibly fast shipping was a Bonus! 
 We had a little hiccup with the wrong belt to the dress being sent but the seller sent out the correct item immediately and I appreciate the customer service.",Absolutely adorable! Fits perfectly. Great quality! Thanks so much!,So helpful with sizing and the dress is perfect! Highly recommend!,100.45,36.94
Ivory Tulle 4 Layer Navy Blue Sequin Bow Dress Flower Girl Gown Wedding Bridesmaid Chic Junior Toddler Infant Country Birthday Recital Party,https://www.etsy.com/listing/518891699/ivory-tulle-4-layer-navy-blue-sequin-bow?click_key=09ced437057072f39b65ddbe37252f114b632864%3A518891699&click_sum=c9a1d552&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-197-2&pro=1,https://i.etsystatic.com/14459143/c/2142/1701/27/450/il/c77851/1202854530/il_340x270.1202854530_ct7f.jpg,ToddlersAndTulle,25,"Maywood, CA",0,33746,5266,0.0,0.0,0.0,0.0,0.0,18,Super adorable dress but definitely pour quality - my pour flower girls were wrapped in material before the wedding even started because it was shredding. I had purchased 3 of them & all were in the same pour shape before pictures even started. Bummed they can’t wear it again.,"I am so happy to have found Toddlers and Tulle. I had a few questions before I ordered, and they were very responsive. The dress came even sooner than I expected, and it is beautiful and excellent quality. I highly recommend Toddlers and Tulle. Don't hesitate to order from this seller!",Love love love this dress! And the seller was so awesome to work with. I had to send the first one back because I had accidentally ordered too big of a size for my daughter. He was so helpful and accommodating and sent a replacement with the correct size promptly. Would highly recommend!,Perfect!,50.82,32.7
"Girls dress,girls dresses,ivory girls dress,toddler dress,girl flower dress, girls flower dresses,ivory lace dress,tulle dress,fancy dress",https://www.etsy.com/listing/620014757/girls-dressgirls-dressesivory-girls?click_key=413603c25021cd9240ab1e5fad2a04bece44f666%3A620014757&click_sum=d2531fe5&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-197-3&etp=1&sts=1,https://i.etsystatic.com/12192469/c/2002/1591/0/1112/il/bef6b4/3643834815/il_340x270.3643834815_tmj0.jpg,OLODesigns,5,"Grand Haven, MI",1,73398,11254,0.0,0.0,0.0,0.0,0.0,16,Our 3 year old wore this as a flower girl in her uncles’ outdoor Florida wedding. It was perfect. She spun 1000x at the reception and loved how it flared. Perfect dress!,"The dresses run small (my size 8 girl needed a size 10, and size 14 girl needed a 16) but after exchanging them for a larger size they were perfect!  I received fast responses and service.  Very pleased with everything!",This dress looked adorable on my daughter as a flower girl! ,Beautiful. Fit true to size. Dress had a bit of a strong smell but aired out well. So many compliments on the dress.,87.91,35.88
SALE! Girls Woodland Forest Fairy Tutu Dress Costume. Green Birthday Party Tutu with Ivy + Flowers. Optional Net Wings + Headband.,https://www.etsy.com/listing/568781879/sale-girls-woodland-forest-fairy-tutu?click_key=8a9c9800976e2f7ba9def5cfb874ac50c80b0ad5%3A568781879&click_sum=ab323daf&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-197-4&frs=1,https://i.etsystatic.com/12450649/r/il/79484d/1338707898/il_340x270.1338707898_s41v.jpg,SeraphinaFairyTales,11,United Kingdom,0,1487,323,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,24.62,0.0
"First Birthday Girl Romper with Feathers, Lilac Cake Smash Outfit, Baby 1st Photoshoot Party Dress, Boho One Year Old Embroidered Lace",https://www.etsy.com/listing/1179672745/first-birthday-girl-romper-with-feathers?click_key=4958cbab03c009ee53f7e345055eddfb8af98614%3A1179672745&click_sum=68fba3a4&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-197-5&frs=1&cns=1,https://i.etsystatic.com/15217125/c/2514/1998/257/139/il/46e3b4/3687397544/il_340x270.3687397544_rmqa.jpg,PeachPearDesigns,4,United Kingdom,1,2073,461,0.0,0.0,0.0,0.0,0.0,0,N.A.,N.A.,N.A.,N.A.,84.72,0.0
"Flower Girl Dress, Tutu Girl Dress, Birthday Wedding Girl Dress, Ivory White Gold Grey Silver Girl Dress more color",https://www.etsy.com/listing/728549414/flower-girl-dress-tutu-girl-dress?click_key=5eaecf554c41360532522de4036f4da06a12c903%3A728549414&click_sum=da7f02d1&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-197-6,https://i.etsystatic.com/11289898/r/il/9cdc7d/2034569774/il_340x270.2034569774_8lgb.jpg,JOLIJOLIES,12,Canada,0,6587,1212,0.0,0.0,0.0,0.0,0.0,5,"So prompt, they were so helpful, and the dresses are always perfect. This was my second time purchasing from them and they always arrive on time and the dress is beautiful and adorable. Well made and puffy and glorious",We had a few miscommunication with the seller. But she is very patient and kind enough to answer all my messages. The dress was so lovely!! Highly recommended.,"Beautiful dress, great quality! Came super fast!",Beautiful dress! Thanks for the great customer service!!,75.34,21.1
"White Lace Flower Girl Dress, Gray Tulle Long Sleeve Wedding dress, Dusty Blue Ball Gown, Floor Length, Boho Chic Beach, Smoke Steel Blue",https://www.etsy.com/listing/716854883/white-lace-flower-girl-dress-gray-tulle?click_key=342514bd04e001966b59785df6169436d3b228fb%3A716854883&click_sum=6637bd3e&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-197-7&etp=1&sts=1,https://i.etsystatic.com/11586724/c/2000/1589/0/905/il/d0c78e/1970211845/il_340x270.1970211845_14lz.jpg,NicolettesCouture,10,"Dubuque, IA",1,69426,10779,0.0,0.0,0.0,0.0,0.0,22,"The most amazing flower girl dress! Received numerous comments about how perfect it was, cutest ever. It was super comfy for my daughter to wear, she never complained except when she had to take it off (she’s 3 so that was a big win)! And communication/service by the shop was seamless, professional and efficient (had to do an exchange & it was simple). You can’t go wrong with this purchase!","Omg!! I am absolutely amazed at this dress. It is exactly what I wanted for my flower girl in my wedding this fall. It is even more perfect in person, I am so in love with it. The shipping was unbelievably fast as well. I can’t thank you enough for this perfect dress!😍",Beautiful dress! my daughter loved it for her flower girl dress for my wedding in January. The belt was such a beautiful additive. Thank you!!,"Beautiful Dresses, they did come a bit larger even with after measuring. However, these dresses are show stoppers!!",92.92,36.94
