listing_name,listing_url,listing_image,shop_name,start_price,size_options,ship_cost_germany,allows_returns,shop_location,shop_rating,shop_review_counts,item_review_counts,customer_item_reviews
Carol Baby Girl Christmas Dress Princess Birthday Party Red Gold Gown & FREE Headband,https://www.etsy.com/listing/1104341416/carol-baby-girl-christmas-dress-princess?click_key=6891fe0b59f33fd139142149bb97c39799a864e9%3A1104341416&click_sum=5cc199b9&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-33-4&sts=1,https://i.etsystatic.com/21525886/r/il/9d480f/3607230042/il_340x270.3607230042_pto2.jpg,MissBebonito,57.71,9,0,1,United Kingdom,5,166,4,"['Very beautiful dress - just like the picture & my niece looks gorgeous - She is a 2.5yr old big girl so I bought her a 4 - 5 size which is a perfect size for her. Thank u for a quick delivery! Awesome!!!', 'Amazing quality \nReally quick delivery \n\nWe bought the 6-9 months as she is 8 months old.\nI would have probably gone for 3-6 months as it is a bit big but at least it will last a while. \n\nHighly recommend xxx', 'Verry nice and beautiful dress', 'Excellent service,']"
"A ""5 Star Surmai"" Dress in Purple, Ages 3-9 Years",https://www.etsy.com/listing/994013491/a-5-star-surmai-dress-in-purple-ages-3-9?click_key=41a2760ddf3c2ce4c1fb536d379a9542d40116ca%3A994013491&click_sum=80ec6673&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-33-5,https://i.etsystatic.com/27384610/r/il/c27752/3487129821/il_340x270.3487129821_eqdq.jpg,MissBlissUKShop,95.47,8,0,0,United Kingdom,5,5,0,N.A.
"Rustic flower girl dress, christening dress, white linen baptism baby dress, boho toddler girl vintage dress, ruffle lace girl dress,",https://www.etsy.com/listing/1139044561/rustic-flower-girl-dress-christening?click_key=14bfe990483b277a92464df1fc77d290b9980864%3A1139044561&click_sum=116fe6a4&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-33-6&cns=1,https://i.etsystatic.com/25049536/c/1080/858/0/252/il/7add6b/3529845204/il_340x270.3529845204_6y38.jpg,TinyLinenStories,52.00,10,0,1,Lithuania,5,130,7,"['Beautiful dress. The quality is great.', 'N.A.', 'N.A.', 'N.A.']"
"Lace flower girl dress, First birthday dress, 1st birthday dress",https://www.etsy.com/listing/1020609002/lace-flower-girl-dress-first-birthday?click_key=aa0678373bf04b94dfa446c0995402679301d8f8%3A1020609002&click_sum=47f4130a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-33-7&pro=1,https://i.etsystatic.com/24901926/r/il/8b6032/3188144021/il_340x270.3188144021_is1l.jpg,GavrylivDress,103.26,14,0,1,Poland,4.5,257,0,N.A.
Sleeveless Classic Bohemian Style Long Length Lace Flower Girl Bridesmaid Dress and Diamante Sash - Sage Green,https://www.etsy.com/listing/794163480/sleeveless-classic-bohemian-style-long?click_key=507c6b0053f19474b13baa3c29f904caa0e1ccab%3A794163480&click_sum=ccbc481c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-33-8,https://i.etsystatic.com/18619350/c/1344/1068/0/327/il/17ac6f/2905856521/il_340x270.2905856521_4giu.jpg,CocoFlowerGirls,59.29,9,0,1,United Kingdom,5,1.745,21,"['So happy with this is perfect for my flower girls \nThank you so much 😁', 'My eldest flower girl loved her dress! Fit her lovely, really nice length and beautiful material', 'Beautiful dress! The pictures don’t do it justice. The shade of green is so lovely! One centre jewel was loose on the belt but easily fixed with some glue. My daughter loves it and can’t wait to wear it on our wedding day!', 'I contacted the seller for sizing purposes. Response was always prompt and helpful. I then purchase. The dress arrived quickly, and it fit perfect. Definitely pay more attention to measurements than size. \nMy daughter loves the dress and can’t wait to wear it as a flower girl!']"
Baptism Dress Baby Girls Lace dress Flower girl Natural white dress Winter Weddings 1st Birthday dress Coming home outfit Baby Christmas,https://www.etsy.com/listing/202041764/baptism-dress-baby-girls-lace-dress?click_key=5b93e13d389f32ffa585d67028fccaa73960b355%3A202041764&click_sum=84dd972d&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-34-1,https://i.etsystatic.com/5840864/r/il/a05aa6/648211038/il_340x270.648211038_qe5h.jpg,Marumakids,60.00,7,0,1,Latvia,5,1.592,8,"[""This was a last minute purchase (2 weeks) and it arrived in plenty of time for my daughter's baptism. The item was so beautiful, just like the picture. Very high quality. I plan to keep it forever and give it to her when she is grown. I also ordered the bonnet which ended up being too large but we used it anyway. It was beautiful. I just ordered too large a size. I think I measured her head wrong. The seller was very helpful and prompt with answering all of my questions. Truly impressed and thankful I found this shop. My daughter was six weeks old when she wore the dress. I ordered the smallest size in the dress 0-3 months and was concerned she would be too small and it wouldn't look nice. It was a little bit big but absolutely beautiful on her so I plan to use it for the holidays as well. Thanks again!"", 'I ordered two of these dresses for the occasion of babtism of my twin girls and was really impressed with the high quality of wool and handcraft and very timely delivery. They looked really beautiful and made the ceremony even more special. Thank you, Kristine. ', 'The quality is fantastic and the dress looks absolutely gorgeous on my baby❤', ""This dress was perfect for my daughter's December baptism! The seller was great to work with, and I highly recommend her shop!""]"
Beautiful Flower Girl Dress Wedding Boho Dress Princess Style Dress - White Flower Girl Ruffles Flutter Dress with optional sash,https://www.etsy.com/listing/833798132/beautiful-flower-girl-dress-wedding-boho?click_key=df8690b872bcf740dfb7a51e6d586e90100f1594%3A833798132&click_sum=2a8e404a&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-34-2,https://i.etsystatic.com/18619350/c/2000/1589/0/0/il/d3eefd/2471633814/il_340x270.2471633814_8t0o.jpg,CocoFlowerGirls,56.40,9,0,1,United Kingdom,5,1.745,0,N.A.
"Girl Baptismal Dress, Boho, Romantic Baptismal Dress, Elegant Baptismal Dress for Baby Girls",https://www.etsy.com/listing/1134136447/girl-baptismal-dress-boho-romantic?click_key=d16f2f570dbbd34267c2b162edc81b0d738b6527%3A1134136447&click_sum=9df609d2&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-34-3,https://i.etsystatic.com/18260361/r/il/06c6fc/3562208149/il_340x270.3562208149_q3sm.jpg,ExklusivFestmode,89.99,4,0,1,Germany,5,1.008,8,"['Very nice dress.', 'A beautiful dress! The fabric feels very good. Great quality.', 'Very nice dress. Very nice contact.Gladly again at any time.', 'great dress with great lace!']"
"Baby Danielle,Queen Bee fabric,Handmade Baby Girl Dress,Baby Party Dress,Baby,From 3 to 24 months,Vintage Style, Baby Vintage Dress",https://www.etsy.com/listing/1122090005/baby-daniellequeen-bee-fabrichandmade?click_key=1cb65f98004429b81d2018d4258d1037af779a5c%3A1122090005&click_sum=3d57e9a4&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-34-4&sts=1,https://i.etsystatic.com/16832464/r/il/b1e642/3471930660/il_340x270.3471930660_31eg.jpg,WishfairyForKids,57.86,5,0,1,United Kingdom,5,121,0,N.A.
"Beige little girl dress with beads, knitted dress for little girl / ADULT SIZE AVAILABLE",https://www.etsy.com/listing/752584945/beige-little-girl-dress-with-beads?click_key=1a94ece79708d872a1ef698fdf92be5302ec1829%3A752584945&click_sum=41af4687&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-34-5&sts=1,https://i.etsystatic.com/13774867/r/il/e5cf1b/2449823022/il_340x270.2449823022_az6m.jpg,panaLt,123.00,31,0,1,Lithuania,5,25,4,"['We have 2 of these gorgeous dresses now and these are really the most beautiful items we have. The service is the best, as we needed the dress before Christmas and Justina did everything to make sure we had it on time. Cant wait to have more, quality and fit is great and the dresses are so special and unique. Thank you so much!', 'So beautiful dress for my daughter! Gorgeous and unique for special occasion. Thank you for hair accessories too. Really recommend.', 'Absolutely gorgeous dress with exquisite detailing!', 'Excellent product \nExcellent customer service']"
Meghan White Ankle Length Holy Communion Dress,https://www.etsy.com/listing/967418846/meghan-white-ankle-length-holy-communion?click_key=466acdf8e5f11485713e95f8536114593475c734%3A967418846&click_sum=046c471c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-34-6&sts=1,https://i.etsystatic.com/27294740/r/il/52e9e9/2943150354/il_340x270.2943150354_lwmf.jpg,PeridotOccasionwear,176.25,5,0,1,United Kingdom,5,68,0,N.A.
Girl Baby Girly Sweater Dress Flowers Jersey Fabric Scarf Turban Cap Old Pink Old White,https://www.etsy.com/listing/1185558679/girl-baby-girly-sweater-dress-flowers?click_key=8cd1d64fd5787cc267afeee2b9eafcda6382db4b%3A1185558679&click_sum=414e5fc7&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-34-7,https://i.etsystatic.com/24340503/c/2258/1795/154/695/il/0897d5/3741977397/il_340x270.3741977397_ktdq.jpg,MykoniaDesign,12.00,7,0,1,Germany,5,157,0,N.A.
"Pale Pink Sash for Flower Girl Dress, Coloured Bow, Belt, Satin Tie Wedding Accessory for Pink Dress, Available in Over 30 Colours",https://www.etsy.com/listing/1010430307/pale-pink-sash-for-flower-girl-dress?click_key=da9733f85ac353a751b0a1a0cd8a33f92221d51b%3A1010430307&click_sum=634473bb&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-34-8,https://i.etsystatic.com/10608562/r/il/76213b/3097082559/il_340x270.3097082559_dmm9.jpg,OliveLaneWeddings,21.70,41,0,1,United Kingdom,5,835,4,"['So cute. Perfect to give that little extra touch to a simple dress. The quality is also good. Would recommend 👍🏽', 'Unfortunately much too short, a return was offered, but the shipping to England is too expensive...', 'Stunning sashes and responded very well to my email regarding colour matches. Just what i needed!', 'Excellent service, delivery & product. Will continue to use Etsy Uk']"
Katie Girls Ivory Dress Baby Christening Gown Bridesmaid Birthday Gift + FREE Headband,https://www.etsy.com/listing/1181828495/katie-girls-ivory-dress-baby-christening?click_key=f1719f52845950624c2505b0538d5755198cffe9%3A1181828495&click_sum=4593f9c9&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-35-1&sts=1,https://i.etsystatic.com/21525886/c/1512/1201/0/200/il/0d5b99/3727263625/il_340x270.3727263625_6e8v.jpg,MissBebonito,40.35,2,0,1,United Kingdom,5,166,0,N.A.
"Satin Flower girl dress, Lace Satin White Lace Tulle Girl Dress, Baby Satin Lace flower girl dress, Rustic flower girl dress,Communion dress",https://www.etsy.com/listing/1181858791/satin-flower-girl-dress-lace-satin-white?click_key=574f285902d88b9fd213092415a6be63409d4a5b%3A1181858791&click_sum=303a2c59&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-35-2,https://i.etsystatic.com/12618968/c/2000/1589/0/504/il/072901/3832559589/il_340x270.3832559589_37u5.jpg,MissDandyAtelier,94.00,7,0,1,Spain,5,982,0,N.A.
Baptism dress Knit Baby girl Off white Dress Flower girls dress First birthdays dress Coming home dress Baby girl clothes Sleeveless,https://www.etsy.com/listing/276497836/baptism-dress-knit-baby-girl-off-white?click_key=dd94c1c74e4e0e396f3def8e7a71c1af2194429d%3A276497836&click_sum=505782d3&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-35-3,https://i.etsystatic.com/5840864/r/il/54e2f4/1005119855/il_340x270.1005119855_27nd.jpg,Marumakids,47.00,6,0,1,Latvia,5,1.592,4,"[""Shipping to Canada was extremely quick! Wonderful customer service (custom length) and the actual dress is DIVINE!!! Simple and beautiful craftsmanship- I can't wait for my daughter to wear it on her baptism. Will be a repeat customer!! thank you Kristine!!!"", 'Thank you for the beautiful dress! =)', 'Very quick service and beautiful work!Thank you very much!', 'N.A.']"
"One Shoulder Flower Girl Dress, Floral Floor Length Ball Gown , Ivory Tulle flower girl dress, Princess dress , Toddler formal dress",https://www.etsy.com/listing/1087452800/one-shoulder-flower-girl-dress-floral?click_key=e42ee8452d970596d03afefa04776976413b5aef%3A1087452800&click_sum=2fafec12&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-35-4&frs=1&sts=1,https://i.etsystatic.com/10623046/c/1997/1587/0/1117/il/41e155/3393672550/il_340x270.3393672550_ggu8.jpg,DreamsDresses,153.60,27,0,1,Ukraine,5,432,0,N.A.
Simple flower girl dress with Long Sleeves | slow fashion | Ivory flower girl dress | Ivory tulle dress | girls dress | minimalist dress,https://www.etsy.com/listing/787597253/simple-flower-girl-dress-with-long?click_key=8c28df1446b2b2aa5f220281bb561ff319c0fc1a%3A787597253&click_sum=344c8ce8&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-35-5&sts=1,https://i.etsystatic.com/5166365/c/1500/1192/0/198/il/493e7d/2276931463/il_340x270.2276931463_o0rp.jpg,OliviaKateCouture,111.14,32,0,1,"Longwood, FL",5,1.104,20,"['The dress is beautiful!!! It fits kind of tight around the waist. When I originally ordered the dress (2 months ago) the measurements would have fit a little better. But since it takes so long to be made and sent my daughter grew quite a bit but it’ll work. Just make sure you order with a little extra room. But overall I’m happy with it.\n\nI’m editing my review because today was the day my daughter wore the dress. Once I got outside with it I realized the back of the dress was made with a completely different color than the rest of the dress the dress was ivory but the back panels were white. I’m hoping it can be edited in our pictures.', 'This dress was perfect!! Exactly what we were looking for but couldn’t find anywhere else. Fit perfectly and the quality was amazing. Was nicer then anything we had seen especially for the price!! We gave the date we needed it by and the shop made it happen.', 'My daughters were asked to be in a wedding and we had a month to find dresses. Cassie was able to make me 4 of them just in time! The dresses were so beautiful and great quality. I got so many questions on where I got these dresses from people also looking for flower girl dresses for their girls. They also got so many compliments. These dresses are perfect if you are looking for something modest and simple but also something that stands out.', 'Insanely gorgeous dresses. The flower girls were beautiful and warm in them in the windy weather .. the quality is superb, packaging is darling and personable. My only issue was that the dresses were promised to us on a certain date and didn’t end up arriving until  two days before my sisters wedding on January 13. (Wedding was January 15th- and they were aware of that). Our dresses were expected to get to us by mid December so almost a month late.. (ordered in October).. we were so fortunate they fit the girls well and didn’t get lost on the way... or it would have been a very different review. Quite the hassle to get them but all in all we did. I do wish, due to the insane delay we would have been partially comped or something but what can I say - the dresses were perfect and exactly what the bride wanted. 💁🏻\u200d♀️💕']"
"Baby Girl dress Special Occasion, Birthday Dress Girls Blush Dress,  Baby Girl Party Dress, First Birthday Dress",https://www.etsy.com/listing/1065656206/baby-girl-dress-special-occasion?click_key=a676b5e413844aa5055a0277e8e238dbeaf780e8%3A1065656206&click_sum=d0298c2c&ga_order=highest_reviews&ga_search_type=all&ga_view_type=gallery&ga_search_query=flower+girl+dress&ref=search_in_grid-35-6&pro=1,https://i.etsystatic.com/24901926/c/1080/858/0/9/il/b25777/3357130699/il_340x270.3357130699_hwk4.jpg,GavrylivDress,100.66,14,0,1,Poland,4.5,257,59,"['I loooove this dress! My expectations were definitely met. My daughter wore this for her first bday photo shoot.', 'I absolutely love this dress. My baby was beautiful on her 1st birthday. Thank you so much', 'Such an amazing and cute dress! Natalia did customize it for my baby girl and made it in turquoise. Exactly the same I was expecting. High quality material and great finishing and perfect fit. My dear daughter was looking like and angel in this dress and the dress was a huge hit. I do not have words to thank Natalia for this well stitched dress. Thanks so much 🤗', 'Love it!! Looked beautiful on my daughter for her first birthday photoshoot']"
